"id","route_name","route_link","busname","bustype","departing_time","duration","reaching_time","star_rating","price","seats_available"
158,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Parameswar Travels","A/C Seater Push Back (2+3)","","05h 55m","",2.2,"230.00",0
159,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Sagufta Travels (Maity)","A/C Seater (2+3)","","04h 55m","",3.1,"291.00",0
160,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Snemita Paribahan(Shinjini)","A/C Seater (2+3)","","04h 40m","",2.6,"320.00",0
161,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Sagufta Travels (Atithi)","A/C Seater Push Back (2+3)","","05h 01m","",2.8,"291.00",0
162,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Bengal Surface Transport","A/C Seater / Sleeper (2+2)","","05h 05m","",3,"440.00",0
163,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Snemita Paribahan (ANGEL)","A/C Seater Push Back (2+2)","","05h 02m","",1.7,"320.00",0
164,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Arunita Paribahan","AC Seater (2+2)","","05h 00m","",4.1,"320.00",0
165,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Ankita Paribahan(Atithi)","A/C Seater (2+3)","","05h 05m","",3,"378.00",0
166,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Sagufta Travels(Lokenath)","A/C Seater Push Back (2+3)","","05h 00m","",2.3,"291.00",0
167,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Snemita Paribahan (Shinjini)","AC Seater (2+2)","","04h 50m","",3.5,"320.00",0
168,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Ankita Paribahan(Atithi)","A/C Seater Push Back (2+3)","","06h 40m","",3.1,"378.00",0
169,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Samanta Travels","A/C Seater (2+3)","","04h 40m","",2.2,"300.00",61
170,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Bengal Surface Transport","A/C Seater Push Back (2+3)","","05h 01m","",2,"319.00",0
171,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Haimanti Bus Service","AC Seater (2+3)","","05h 40m","",1.8,"230.00",0
172,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Ankita Paribahan( Haimanti)","A/C Seater Push Back (2+3)","","04h 15m","",3,"333.00",0
173,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Basu Travels","A/C Seater Push Back (2+3)","","05h 00m","",3.5,"399.00",0
174,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Ankita Paribahan (Maity Motor)","A/C Seater Push Back (2+3)","","04h 40m","",3.1,"360.00",0
175,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","SANTOSH BUS SERVICE","AC Seater (2+3)","","04h 35m","",3.3,"299.00",46
176,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Sagufta Travels (Sagar Kanya)","A/C Seater Push Back (2+3)","","04h 35m","",2.5,"291.00",0
177,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Friends Travels","A/C Seater (2+3)","","05h 15m","",2.8,"350.00",0
178,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Bengal Surface Transport","A/C Seater Push Back (2+3)","","05h 10m","",2.7,"335.00",0
179,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","SANTOSH BUS SERVICE","A/C Seater / Sleeper (2+2)","","05h 31m","",2,"349.00",0
180,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Ankita Paribahan(Parameswar)","A/C Seater (2+3)","","04h 50m","",3.1,"405.00",0
181,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Basu Travels","A/C Seater Push Back (2+3)","","05h 05m","",2.3,"375.00",0
182,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Snemita Parisheba","AC Seater (2+3)","","04h 40m","",2.2,"333.00",0
183,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","SANTOSH BUS SERVICE","AC Seater (2+3)","","05h 10m","",2.7,"200.00",0
184,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Anadi Travels (Disha Gold)","A/C Seater Push Back (2+3)","","05h 40m","",1,"500.00",0
185,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","SANTOSH BUS SERVICE","AC Seater (2+3)","","04h 35m","",2.7,"200.00",0
186,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","SANTOSH BUS SERVICE","AC Seater (2+3)","","05h 15m","",2.7,"300.00",46
187,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Snemita Parisheba","AC Seater (2+3)","","04h 40m","",2.8,"333.00",20
188,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Satya Paribahan","A/C Seater (2+3)","","04h 05m","",3.2,"320.00",0
189,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","City Express (Shinjini)","AC Seater (2+3)","","04h 55m","",3,"288.00",0
190,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Aradhana Travels","A/C Seater / Sleeper (2+1)","","03h 59m","",3.7,"450.00",45
191,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Parisheba(Santosh)","A/C Seater Push Back (2+3)","","04h 40m","",2.8,"333.00",0
192,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Parameswar Travels","A/C Seater Push Back (2+3)","","05h 00m","",1.4,"285.00",31
193,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Parameswar Travels","A/C Seater Push Back (2+2)","","04h 30m","",2.1,"285.00",42
194,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Ankita Paribahan - Parameswar","A/C Seater (2+3)","","04h 00m","",1.5,"270.00",36
195,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Parameswar Travels","A/C Seater Push Back (2+3)","","04h 40m","",1.6,"238.00",0
196,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Parameswar Travels","A/C Seater Push Back (2+3)","","04h 55m","",1.6,"238.00",0
197,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Ankita Paribahan","Non AC Seater (2+3)","","04h 00m","",2.6,"270.00",44
198,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Paribahan(Shinjini)","A/C Seater (2+3)","","04h 55m","",2.4,"288.00",0
199,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Paribahan (Shinjini)","AC Seater (2+3)","","04h 16m","",2.4,"288.00",0
200,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Snemita Parisheba","AC Seater (2+3)","","04h 00m","",2.8,"333.00",41
201,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Satya Paribahan","A/C Seater (2+3)","","04h 00m","",3.2,"300.00",57
202,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Aradhana Travels","Non AC Seater (2+3)","","05h 10m","",3.7,"450.00",0
203,"Mandarmani to Kolkata","https://www.redbus.in/bus-tickets/mandarmani-to-kolkata","Aradhana Bus Service","A/C Seater / Sleeper (2+2)","","04h 40m","",2.4,"550.00",0
204,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Shyamoli Paribahan Pvt Ltd","VE A/C Seater (2+2)","","04h 15m","",4.7,"300.00",0
205,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Express Line","VE A/C Seater (2+2)","","04h 20m","",4.4,"299.00",0
206,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Sagufta Travels(Maa Chandi)","A/C Seater / Sleeper (2+2)","","04h 30m","",4.5,"338.00",0
207,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Maa Chandi Travels","A/C Seater / Sleeper (2+2)","","04h 23m","",3.9,"400.00",0
208,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Mayuri Express","AC Seater (2+2)","","03h 45m","",3.9,"280.00",0
209,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Sagufta Travels (Atithi)","A/C Seater Push Back (2+3)","","04h 31m","",3,"291.00",0
210,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Parameswar Travels","A/C Seater Push Back (2+3)","","04h 31m","",3,"213.00",0
211,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Snemita Paribahan(Shinjini)","A/C Seater (2+3)","","04h 10m","",3,"320.00",0
212,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","City Express (Shinjini)","AC Seater (2+2)","","04h 15m","",3.9,"320.00",0
213,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Snemita Pariseba(Santosh)","AC Seater (2+3)","","03h 30m","",2.2,"333.00",20
214,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Parameswar Travels","A/C Seater Push Back (2+3)","","04h 35m","",2.7,"285.00",0
215,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Parameswar Travels","A/C Seater Push Back (2+3)","","04h 45m","",2.8,"213.00",0
216,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Snemita Paribahan (ANGEL)","A/C Seater Push Back (2+2)","","04h 02m","",3,"320.00",0
217,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","City Express (Shinjini)","AC Seater (2+3)","","04h 20m","",3.9,"333.00",0
218,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Samanta Travels","A/C Seater (2+3)","","03h 40m","",3.7,"300.00",61
219,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Snemita Paribahan (Bhorpet)","AC Seater (2+2)","","04h 20m","",3,"320.00",0
220,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Sagufta Travels (Maity)","A/C Seater (2+3)","","04h 35m","",3.2,"291.00",0
221,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Sagufta Travels(Angel)","A/C Seater (2+2)","","04h 42m","",3.2,"291.00",0
222,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Sagufta Travels (Bhorpet Travels)","AC Seater (2+2)","","04h 20m","",3.2,"338.00",0
223,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Sagufta Travels (Mayuri)","A/C Seater (2+2)","","04h 30m","",3.2,"347.00",0
224,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Sagufta Travels(Lokenath)","A/C Seater Push Back (2+3)","","04h 40m","",3.2,"291.00",0
225,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Haimanti Bus Service","AC Seater (2+3)","","05h 10m","",3,"230.00",0
226,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Arunita Paribahan","AC Seater (2+2)","","04h 15m","",2.7,"333.00",0
227,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Ankita Paribahan (Maity Motor)","A/C Seater Push Back (2+3)","","04h 00m","",2.5,"360.00",0
228,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Snemita Paribahan (Shinjini)","AC Seater (2+2)","","04h 15m","",3,"320.00",0
229,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Parameswar Travels","A/C Seater Push Back (2+3)","","05h 10m","",2.8,"230.00",0
230,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Bengal Surface Transport","A/C Seater Push Back (2+3)","","04h 01m","",2.1,"319.00",0
231,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Sagufta Travels (Sagar Kanya)","A/C Seater Push Back (2+3)","","04h 30m","",2.8,"291.00",0
232,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Basu Travels","A/C Seater Push Back (2+3)","","03h 35m","",3.2,"375.00",0
233,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Bengal Surface Transport","A/C Seater Push Back (2+3)","","03h 55m","",2.1,"335.00",0
234,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","SANTOSH BUS SERVICE","AC Seater (2+3)","","04h 30m","",3.6,"299.00",46
235,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Ankita Paribahan(Atithi)","A/C Seater Push Back (2+3)","","05h 50m","",2.5,"378.00",0
236,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Ankita Paribahan(Atithi)","A/C Seater (2+3)","","04h 35m","",2.5,"378.00",0
237,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","SANTOSH BUS SERVICE","AC Seater (2+3)","","03h 30m","",3.6,"299.00",46
238,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Bengal Surface Transport","A/C Seater / Sleeper (2+2)","","04h 05m","",2.1,"440.00",0
239,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","SANTOSH BUS SERVICE","A/C Seater / Sleeper (2+2)","","04h 56m","",3.6,"349.00",0
240,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","SANTOSH BUS SERVICE","AC Seater (2+3)","","04h 55m","",3.6,"200.00",0
241,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Basu Travels","A/C Seater Push Back (2+3)","","03h 35m","",3.2,"399.00",0
242,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","SANTOSH BUS SERVICE","AC Seater (2+3)","","04h 05m","",3.6,"200.00",0
243,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Sagufta Travels (Santosh)","A/C Seater / Sleeper (2+2)","","03h 35m","",3.2,"324.00",0
244,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Anadi Travels (Disha Gold)","A/C Seater Push Back (2+3)","","05h 30m","",1,"500.00",0
245,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Friends Travels","A/C Seater (2+3)","","04h 45m","",2.8,"350.00",0
246,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Ankita Paribahan( Haimanti)","A/C Seater Push Back (2+3)","","03h 50m","",2.5,"333.00",41
247,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Ankita Paribahan(Parameswar)","A/C Seater (2+3)","","04h 10m","",2.5,"405.00",0
248,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Snemita Parisheba","AC Seater (2+3)","","04h 10m","",2.5,"333.00",20
249,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Snemita Parisheba","AC Seater (2+3)","","04h 10m","",2.5,"333.00",20
250,"Kolkata to Mandarmani","https://www.redbus.in/bus-tickets/kolkata-to-mandarmani","Snemita Pariseba(Santosh)","AC Seater (2+3)","","03h 55m","",2.5,"333.00",15
251,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Paribahan(Shinjini)","A/C Seater (2+3)","","05h 25m","",3.8,"288.00",0
252,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","City Express (Shinjini)","AC Seater (2+3)","","05h 25m","",3.6,"288.00",0
253,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Satya Paribahan","A/C Seater (2+3)","","04h 45m","",3,"320.00",0
254,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","The Joy Ride","A/C Seater / Sleeper (2+2)","","05h 15m","",3.9,"520.00",0
255,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Parameswar Travels","A/C Seater Push Back (2+3)","","05h 35m","",3.4,"238.00",0
256,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Paribahan (Shinjini)","AC Seater (2+3)","","04h 40m","",2.3,"288.00",0
257,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Parameswar Travels","A/C Seater Push Back (2+3)","","06h 00m","",1.6,"238.00",0
258,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Parisheba(Santosh)","A/C Seater Push Back (2+3)","","05h 20m","",2.2,"333.00",0
259,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Aradhana Travels","A/C Seater / Sleeper (2+1)","","04h 29m","",1.6,"450.00",39
260,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Snemita Paribahan","A/C Seater (2+3)","","04h 30m","",2.1,"333.00",0
261,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Aradhana Bus Service","A/C Seater / Sleeper (2+2)","","05h 00m","",1.2,"550.00",0
262,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Arunita Paribahan","A/C Seater (2+3)","","04h 55m","",1.7,"333.00",0
263,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","RAYAN","A/C Seater / Sleeper (2+1)","","05h 20m","",2.3,"500.00",0
264,"Digha to Kolkata","https://www.redbus.in/bus-tickets/digha-to-kolkata","Aradhana Travels","Non AC Seater (2+3)","","05h 40m","",1.5,"450.00",0
265,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","SBSTC-KOLKATA - DIGHA - 23:30 (DIGHA DEPOT) - 3988","Non AC Seater (2+3)","","04h 30m","",3.9,"155.00",0
266,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745","Non AC Seater (2+3)","","04h 30m","",4.3,"155.00",0
267,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Shyamoli Paribahan Pvt Ltd","VE A/C Seater (2+2)","","05h 00m","",4.6,"300.00",0
268,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Sagufta Travels(Maa Chandi)","A/C Seater / Sleeper (2+2)","","05h 13m","",4.3,"338.00",0
269,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Mayuri Express","AC Seater (2+2)","","05h 15m","",4.1,"280.00",0
270,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Express Line","VE A/C Seater (2+2)","","05h 00m","",4.3,"299.00",0
271,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Maa Chandi Travels","A/C Seater / Sleeper (2+2)","","05h 13m","",4.1,"400.00",0
272,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Sagufta Travels (Bhorpet Travels)","AC Seater (2+2)","","04h 40m","",4.3,"338.00",0
273,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Parameswar Travels","A/C Seater Push Back (2+3)","","05h 15m","",3.2,"213.00",0
274,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Parameswar Travels","A/C Seater Push Back (2+3)","","05h 01m","",3.2,"213.00",0
275,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Snemita Paribahan (Bhorpet)","AC Seater (2+2)","","04h 50m","",3.7,"320.00",0
276,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Sagufta Travels(Angel)","A/C Seater (2+2)","","05h 12m","",4.2,"291.00",0
277,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Sagufta Travels (Mayuri)","A/C Seater (2+2)","","04h 45m","",3.8,"338.00",0
278,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","City Express (Shinjini)","AC Seater (2+3)","","05h 05m","",2.9,"333.00",0
279,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","City Express (Shinjini)","AC Seater (2+2)","","04h 50m","",3.9,"320.00",0
280,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Parameswar Travels","A/C Seater Push Back (2+3)","","05h 05m","",2.5,"285.00",0
281,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Parameswar Travels","A/C Seater Push Back (2+3)","","05h 55m","",2.2,"230.00",0
282,"Kolkata to Digha","https://www.redbus.in/bus-tickets/kolkata-to-digha","Bengal Surface Transport","A/C Seater / Sleeper (2+2)","","05h 05m","",3,"440.00",0
